,fit_l,mmd_l,fit_alpha,mmd_alpha,mmd,mmd_ratio,label
266,"tensor(1.1860, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",3,2,0.0036312900178673765,10.303749459074657,266
267,"tensor(1.1860, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",3,2,0.0018259588995909737,59.12286644423664,267
268,"tensor(1.1860, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",3,2,0.0005701511125439929,222.2626745181298,268
269,"tensor(1.1860, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",3,2,0.000704783823880617,40.95998775774583,269
270,"tensor(1.1860, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",3,3,0.0029163114251921102,2.54770372512448,270
271,"tensor(1.1860, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",3,3,0.003908457753284272,8.577284654211894,271
272,"tensor(1.1860, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",3,3,0.0016929502014631503,62.79094690744346,272
273,"tensor(1.1860, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",3,3,0.00027433215794586685,489.5749768002883,273
274,"tensor(1.1860, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",3,3,0.0006712348486834774,42.88242737564414,274
275,"tensor(1.1860, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",3,4,0.002792017284867457,2.46571530496631,275
276,"tensor(1.1860, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",3,4,0.003935032875474052,8.050931667566589,276
277,"tensor(1.1860, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",3,4,0.0020010023243153263,52.4250633277444,277
278,"tensor(1.1860, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",3,4,0.0008558706442295949,161.81811234297274,278
279,"tensor(1.1860, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",3,4,-6.720660235437492e-05,-427.1008905920588,279
280,"tensor(3.2238, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",3,1,0.008139584770802361,1.8098381134702026,280
281,"tensor(3.2238, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",3,1,0.007769044197086572,6.191181921462111,281
282,"tensor(3.2238, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",3,1,0.012422008756313135,8.560020671619249,282
283,"tensor(3.2238, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",3,1,0.006084367059280615,17.919477001101434,283
284,"tensor(3.2238, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",3,1,0.0008026582792248771,35.77137687410086,284
285,"tensor(3.2238, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",3,2,0.005675729664041743,1.5465891730323378,285
286,"tensor(3.2238, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",3,2,0.009110180588746804,4.107042905775276,286
287,"tensor(3.2238, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",3,2,0.015309122125978292,7.051738386095328,287
288,"tensor(3.2238, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",3,2,0.00807179639762734,15.69951779145033,288
289,"tensor(3.2238, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",3,2,0.0011622972466532877,24.836965656702315,289
290,"tensor(3.2238, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",3,3,0.004691366872261049,1.583738318466684,290
291,"tensor(3.2238, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",3,3,0.01013868726138556,3.3065380008870378,291
292,"tensor(3.2238, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",3,3,0.01587503590158451,6.696170444969402,292
293,"tensor(3.2238, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",3,3,0.008198770168118041,16.38125683583464,293
294,"tensor(3.2238, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",3,3,0.0011504696075554932,25.019504610670293,294
295,"tensor(3.2238, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",3,4,0.004306537325853442,1.5985742674745955,295
296,"tensor(3.2238, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",3,4,0.012001876632124105,2.639643929123006,296
297,"tensor(3.2238, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",3,4,0.016445109905907224,6.378958497170808,297
298,"tensor(3.2238, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",3,4,0.0076686066676247555,18.060043768276103,298
299,"tensor(3.2238, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",3,4,0.001113895899229167,25.769014626127532,299
300,"tensor(0.0590, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",4,1,0.003844510174536124,3.831783524359435,300
301,"tensor(0.0590, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",4,1,0.01347473334744538,3.569611712513889,301
302,"tensor(0.0590, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",4,1,0.0344336977755029,3.0880404547409315,302
303,"tensor(0.0590, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",4,1,0.030559434225236215,3.56775831585918,303
304,"tensor(0.0590, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",4,1,0.006068172259115823,4.731604605346839,304
305,"tensor(0.0590, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",4,2,0.0032057253829496975,2.7382326927169505,305
306,"tensor(0.0590, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",4,2,0.01188857855082319,3.1472141431705,306
307,"tensor(0.0590, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",4,2,0.03606306766151668,2.9935313647314445,307
308,"tensor(0.0590, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",4,2,0.03257762920681628,3.889887454640208,308
309,"tensor(0.0590, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",4,2,0.005860734323871575,4.925651838614199,309
310,"tensor(0.0590, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",4,3,0.0032030382190400223,2.319640595425622,310
311,"tensor(0.0590, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",4,3,0.010728326388431159,3.1248074951402565,311
312,"tensor(0.0590, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",4,3,0.03650370200296807,2.9120867305013367,312
313,"tensor(0.0590, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",4,3,0.032154040294182396,4.176960613133918,313
314,"tensor(0.0590, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",4,3,0.006405385191480262,4.493746869268104,314
315,"tensor(0.0590, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",4,4,0.0029326712616899366,2.3474570235537127,315
316,"tensor(0.0590, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",4,4,0.0101499634317219,3.1212605841571164,316
317,"tensor(0.0590, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",4,4,0.036199651667957355,2.89789179557357,317
318,"tensor(0.0590, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",4,4,0.034882677508152715,3.9703194236345003,318
319,"tensor(0.0590, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",4,4,0.006133067627344557,4.680202708224154,319
320,"tensor(0.1605, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",4,1,0.0015329150233199633,9.610011332601367,320
321,"tensor(0.1605, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",4,1,0.0012912439194779912,37.2505653304355,321
322,"tensor(0.1605, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",4,1,0.005632686817631932,18.877785181349676,322
323,"tensor(0.1605, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",4,1,0.004015744664624954,27.150300801114497,323
324,"tensor(0.1605, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",4,1,0.00022501373298400296,127.60195311861972,324
325,"tensor(0.1605, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",4,2,0.0014977855343762687,5.860666861842079,325
326,"tensor(0.1605, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",4,2,0.002051671786462865,18.23678758182378,326
327,"tensor(0.1605, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",4,2,0.005558061501435452,19.423305072335243,327
328,"tensor(0.1605, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",4,2,0.0037436958101215723,33.849788439248194,328
329,"tensor(0.1605, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",4,2,-3.236602534884003e-05,-891.9209722809528,329
330,"tensor(0.1605, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",4,3,0.0015933287168577292,4.663129085025114,330
331,"tensor(0.1605, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",4,3,0.002072384105423264,16.176516033466562,331
332,"tensor(0.1605, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",4,3,0.00616503831842774,17.24270648882656,332
333,"tensor(0.1605, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",4,3,0.003838452472117282,34.989663370206536,333
334,"tensor(0.1605, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",4,3,0.0005667641816069491,50.78687147987861,334
335,"tensor(0.1605, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",4,4,0.0018014707975649268,3.8214994993722913,335
336,"tensor(0.1605, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",4,4,0.002035186846140749,15.566472852428557,336
337,"tensor(0.1605, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",4,4,0.00559903314200072,18.735855086171096,337
338,"tensor(0.1605, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",4,4,0.004089937642876962,33.86246543396589,338
339,"tensor(0.1605, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",4,4,4.986386391170328e-05,575.6473218771746,339
340,"tensor(0.4363, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",4,1,0.0017079962763345592,8.624919708627157,340
341,"tensor(0.4363, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",4,1,0.0008406523929636589,57.21695005288807,341
342,"tensor(0.4363, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",4,1,0.0012931829015699614,82.22553175423589,342
343,"tensor(0.4363, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",4,1,0.0006031419677805516,180.76784805116952,343
344,"tensor(0.4363, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",4,1,0.0011456070261426365,25.06286287711322,344
345,"tensor(0.4363, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",4,2,0.001889897400856412,4.644708248970364,345
346,"tensor(0.4363, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",4,2,0.001021805598142099,36.61743743171476,346
347,"tensor(0.4363, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",4,2,0.0012428332760717753,86.86275643857789,347
348,"tensor(0.4363, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",4,2,0.0009212245721168522,137.55962985477223,348
349,"tensor(0.4363, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",4,2,0.004950018441953641,5.831884696294981,349
350,"tensor(0.4363, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",4,3,0.0019879160545744345,3.7375307998986833,350
351,"tensor(0.4363, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",4,3,0.0010450362004132407,32.079228160349125,351
352,"tensor(0.4363, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",4,3,0.0017139249677670665,62.02252036476868,352
353,"tensor(0.4363, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",4,3,0.0009787005802098236,137.2290592012594,353
354,"tensor(0.4363, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",4,3,0.0011860878434337696,24.268168508783805,354
355,"tensor(0.4363, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",4,4,0.0019663759223628816,3.501019145289206,355
356,"tensor(0.4363, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",4,4,0.001031727483010024,30.706442652513758,356
357,"tensor(0.4363, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",4,4,0.0011934131133804482,87.90139172683348,357
358,"tensor(0.4363, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",4,4,0.0018673443175230564,74.16702466672272,358
359,"tensor(0.4363, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",4,4,-0.00011308941099263947,-253.8168646142132,359
360,"tensor(1.1860, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",4,1,0.003819819347519921,3.856551686294874,360
361,"tensor(1.1860, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",4,1,0.0032323573721802223,14.880646055420348,361
362,"tensor(1.1860, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",4,1,0.0016154515894654387,65.82224588497994,362
363,"tensor(1.1860, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",4,1,0.00040502452637358743,269.1903045013922,363
364,"tensor(1.1860, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",4,1,0.0003355045462078987,85.57914380533778,364
365,"tensor(1.1860, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",4,2,0.003207829284464909,2.736436782959811,365
366,"tensor(1.1860, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",4,2,0.003769389170545999,9.92625087632553,366
367,"tensor(1.1860, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",4,2,0.0020790270744011075,51.92617522033986,367
368,"tensor(1.1860, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",4,2,0.0034215243252403438,37.03709198227415,368
369,"tensor(1.1860, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",4,2,0.0016868854187120919,17.113158059097778,369
370,"tensor(1.1860, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",4,3,0.002935915197045313,2.5306921293443434,370
371,"tensor(1.1860, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",4,3,0.004088410832095005,8.199751953915591,371
372,"tensor(1.1860, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",4,3,0.0019987853033720526,53.18327388023195,372
373,"tensor(1.1860, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",4,3,0.0005366369431248352,250.27378674277705,373
374,"tensor(1.1860, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",4,3,0.0001842162927230273,156.25208403226455,374
375,"tensor(1.1860, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",4,4,0.0028111843876796085,2.44890366537308,375
376,"tensor(1.1860, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",4,4,0.004148404533794968,7.636834964378009,376
377,"tensor(1.1860, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",4,4,0.001686960936386095,62.184411807379064,377
378,"tensor(1.1860, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",4,4,0.00035466651910182057,390.49463256281217,378
379,"tensor(1.1860, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",4,4,0.0011216127952464738,25.591719210828188,379
380,"tensor(3.2238, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",4,1,0.008308340745599049,1.7730773444532788,380
381,"tensor(3.2238, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",4,1,0.007751107811344082,6.2055085738385305,381
382,"tensor(3.2238, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",4,1,0.013112701592953552,8.10913380307658,382
383,"tensor(3.2238, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",4,1,0.007386475231631384,14.760582302928533,383
384,"tensor(3.2238, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",4,1,0.0009725479187583375,29.52264999335717,384
385,"tensor(3.2238, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",4,2,0.005688700147009444,1.5430628826657427,385
386,"tensor(3.2238, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",4,2,0.008975432234017582,4.168702028135762,386
387,"tensor(3.2238, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",4,2,0.015102245675877202,7.148335848199074,387
388,"tensor(3.2238, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",4,2,0.009051454778580048,14.000325279578416,388
389,"tensor(3.2238, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",4,2,0.0009442206716095969,30.573294639691255,389
390,"tensor(3.2238, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",4,3,0.004709809132588047,1.577536853919658,390
391,"tensor(3.2238, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",4,3,0.009866817245714962,3.3976462595818044,391
392,"tensor(3.2238, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",4,3,0.016835790445701992,6.31404545927668,392
393,"tensor(3.2238, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",4,3,0.007888818339498893,17.02487674097615,393
394,"tensor(3.2238, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",4,3,0.0010136602973367381,28.39627804926111,394
395,"tensor(3.2238, dtype=torch.float64)","tensor(0.0590, dtype=torch.float64)",4,4,0.0043129084067948,1.596212834054677,395
396,"tensor(3.2238, dtype=torch.float64)","tensor(0.1605, dtype=torch.float64)",4,4,0.01150999130072828,2.7524504547683812,396
397,"tensor(3.2238, dtype=torch.float64)","tensor(0.4363, dtype=torch.float64)",4,4,0.015908413264089954,6.594163216012965,397
398,"tensor(3.2238, dtype=torch.float64)","tensor(1.1860, dtype=torch.float64)",4,4,0.007398508637367296,18.71936343488268,398
399,"tensor(3.2238, dtype=torch.float64)","tensor(3.2238, dtype=torch.float64)",4,4,0.0006073470726384311,47.261279443604224,399
